latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.41361,-66.37634,355.72,0.42,0.61,2026-02-19,1830,N,nominal,2.0NRT,299.42,10.06,D
9.08373,-68.82863,331.08,0.56,0.52,2026-02-19,1830,N,nominal,2.0NRT,296.89,8.12,D
9.08298,-68.83136,335.12,0.56,0.52,2026-02-19,1830,N,nominal,2.0NRT,298.96,5.9,D
9.41604,-66.3732,337.95,0.42,0.61,2026-02-19,1830,N,nominal,2.0NRT,297.33,5.42,D
9.41556,-66.37708,352.92,0.42,0.61,2026-02-19,1830,N,nominal,2.0NRT,299.45,5.42,D
9.37463,-66.92728,331.37,0.38,0.59,2026-02-19,1830,N,low,2.0NRT,302.34,5.89,D
9.00226,-69.89231,344.21,0.48,0.48,2026-02-19,1830,N,nominal,2.0NRT,295.25,7.3,D
9.36365,-67.26734,367,0.36,0.58,2026-02-19,1830,N,high,2.0NRT,306.7,10.33,D
9.85566,-63.33687,338.24,0.67,0.74,2026-02-19,1830,N,nominal,2.0NRT,286.77,5.57,D
9.36496,-67.25729,343.87,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,301.55,6.36,D
9.36453,-67.26064,347.52,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,302.48,6.36,D
9.36409,-67.26399,332.77,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,303.59,10.33,D
9.36321,-67.27068,347.29,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,303.72,12.65,D
9.78039,-64.01706,367,0.61,0.71,2026-02-19,1830,N,high,2.0NRT,294.25,12.99,D
9.39741,-67.0507,337.04,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,302.92,6.83,D
9.36899,-67.26804,350.28,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,302.91,12.41,D
9.17778,-68.84927,336.33,0.56,0.52,2026-02-19,1830,N,nominal,2.0NRT,299.95,7.79,D
9.51509,-66.40907,367,0.42,0.61,2026-02-19,1830,N,high,2.0NRT,296.93,15.27,D
9.86655,-63.64625,337.23,0.64,0.72,2026-02-19,1830,N,nominal,2.0NRT,291.12,7.6,D
9.51459,-66.41293,352.46,0.42,0.61,2026-02-19,1830,N,nominal,2.0NRT,295.8,15.27,D
9.52024,-66.4137,356.85,0.42,0.61,2026-02-19,1830,N,low,2.0NRT,287.66,15.27,D
8.29391,-75.10844,337.64,0.39,0.36,2026-02-19,1830,N,nominal,2.0NRT,291.35,3.74,D
9.51765,-66.41251,367,0.42,0.61,2026-02-19,1830,N,high,2.0NRT,301.25,44.34,D
9.51717,-66.4164,331.97,0.42,0.61,2026-02-19,1830,N,nominal,2.0NRT,291.72,15.66,D
9.86905,-63.64694,336.92,0.64,0.72,2026-02-19,1830,N,nominal,2.0NRT,290.93,5.76,D
9.23109,-68.92629,343.29,0.56,0.51,2026-02-19,1830,N,nominal,2.0NRT,299.86,18.99,D
9.23041,-68.93141,343.24,0.56,0.51,2026-02-19,1830,N,nominal,2.0NRT,301.34,18.99,D
9.4903,-67.07293,340.5,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,299.55,3.05,D
9.5642,-66.88954,342.25,0.39,0.59,2026-02-19,1830,N,nominal,2.0NRT,303.6,6.54,D
9.48213,-67.58505,346.58,0.35,0.56,2026-02-19,1830,N,nominal,2.0NRT,295.73,2.21,D
9.56431,-66.88691,349.34,0.39,0.59,2026-02-19,1830,N,nominal,2.0NRT,302.88,8.46,D
9.48199,-67.58351,342.89,0.35,0.56,2026-02-19,1830,N,nominal,2.0NRT,294.67,3.14,D
9.48722,-67.58419,367,0.35,0.56,2026-02-19,1830,N,high,2.0NRT,298.13,13.84,D
9.48681,-67.58736,338.3,0.35,0.56,2026-02-19,1830,N,nominal,2.0NRT,296.36,4.77,D
8.65132,-73.73438,333.04,0.43,0.38,2026-02-19,1830,N,nominal,2.0NRT,296.8,3.99,D
9.5109,-67.60675,367,0.34,0.56,2026-02-19,1830,N,high,2.0NRT,300.77,8.53,D
9.23557,-69.68595,341.06,0.5,0.49,2026-02-19,1830,N,nominal,2.0NRT,293.23,8.81,D
9.23496,-69.69045,338.17,0.49,0.49,2026-02-19,1830,N,nominal,2.0NRT,292.82,4.26,D
9.51924,-67.62431,332.5,0.34,0.56,2026-02-19,1830,N,nominal,2.0NRT,300.57,3.48,D
9.34347,-68.95454,337.05,0.56,0.51,2026-02-19,1830,N,nominal,2.0NRT,302.15,8.64,D
9.74997,-66.19022,367,0.43,0.62,2026-02-19,1830,N,high,2.0NRT,298.53,6.27,D
9.39751,-68.87791,337.26,0.56,0.52,2026-02-19,1830,N,nominal,2.0NRT,292.59,6.96,D
9.61446,-67.30888,344.25,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,299.8,5,D
8.65503,-74.19008,347.5,0.42,0.37,2026-02-19,1830,N,nominal,2.0NRT,297.48,14.2,D
9.39752,-68.88148,346.38,0.56,0.52,2026-02-19,1830,N,nominal,2.0NRT,295.15,7.36,D
9.75108,-66.19164,367,0.43,0.62,2026-02-19,1830,N,high,2.0NRT,298.64,8.22,D
9.49802,-68.37305,341.07,0.61,0.54,2026-02-19,1830,N,nominal,2.0NRT,297.46,9.63,D
8.89947,-72.76442,340.98,0.48,0.4,2026-02-19,1830,N,nominal,2.0NRT,293.27,6.23,D
9.94261,-64.86041,334.97,0.54,0.68,2026-02-19,1830,N,nominal,2.0NRT,293.01,3.47,D
9.57053,-67.93297,367,0.33,0.55,2026-02-19,1830,N,high,2.0NRT,294.69,6.47,D
9.44182,-69.02322,332.92,0.55,0.51,2026-02-19,1830,N,nominal,2.0NRT,296.03,2.48,D
9.48406,-68.74358,353.95,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,298.19,26.59,D
9.48335,-68.7489,341.86,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,296.24,26.59,D
9.50622,-68.86959,333.38,0.57,0.52,2026-02-19,1830,N,nominal,2.0NRT,297.8,7.36,D
9.59888,-68.29947,343.28,0.62,0.54,2026-02-19,1830,N,nominal,2.0NRT,301.08,9,D
8.62347,-75.1235,329.29,0.39,0.36,2026-02-19,1830,N,nominal,2.0NRT,282.98,1.59,D
8.58185,-75.42137,335.04,0.39,0.36,2026-02-19,1830,N,nominal,2.0NRT,286.94,5.2,D
9.58928,-68.29591,335.41,0.62,0.54,2026-02-19,1830,N,nominal,2.0NRT,297.65,7.23,D
9.59927,-68.29717,341.04,0.62,0.54,2026-02-19,1830,N,nominal,2.0NRT,300.85,7.89,D
9.3057,-70.52628,335.15,0.44,0.46,2026-02-19,1830,N,nominal,2.0NRT,292.35,4.03,D
10.0547,-64.85777,341.91,0.54,0.68,2026-02-19,1830,N,nominal,2.0NRT,295.39,4.62,D
10.05409,-64.86287,349.13,0.54,0.68,2026-02-19,1830,N,nominal,2.0NRT,294.5,4.62,D
9.60433,-68.45311,343.27,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,300.54,12.71,D
9.6036,-68.45869,340.57,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,298.49,8.06,D
10.05921,-64.87338,335.43,0.54,0.68,2026-02-19,1830,N,nominal,2.0NRT,296.18,8.53,D
9.77245,-67.1898,332.65,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,298.78,3.32,D
9.77073,-67.20326,334.18,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,300.41,5.09,D
9.77029,-67.20672,354.74,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,300.68,5.84,D
9.61513,-68.40894,344.69,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,302.51,36.42,D
9.61073,-68.44259,344.82,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,297.37,10.59,D
9.77786,-67.19036,337.72,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,297.58,3.32,D
10.08001,-64.85986,332.81,0.54,0.68,2026-02-19,1830,N,nominal,2.0NRT,292.55,2.68,D
10.07573,-64.89509,330.32,0.54,0.67,2026-02-19,1830,N,nominal,2.0NRT,294.7,8.29,D
9.63048,-68.4453,340.95,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,295.84,21.68,D
9.62973,-68.45093,344.92,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,297.65,13.8,D
9.62899,-68.45656,346.29,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,298.71,13.8,D
9.56133,-68.965,342.12,0.56,0.51,2026-02-19,1830,N,nominal,2.0NRT,295.76,18.31,D
9.7718,-67.40663,336.29,0.36,0.57,2026-02-19,1830,N,nominal,2.0NRT,295.77,3.01,D
9.63468,-68.45156,349.22,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,297.86,13.8,D
9.63393,-68.4572,348.26,0.61,0.53,2026-02-19,1830,N,nominal,2.0NRT,297.36,13.8,D
9.58349,-68.83578,337.17,0.57,0.52,2026-02-19,1830,N,nominal,2.0NRT,295.61,8.56,D
9.88886,-66.54025,337.08,0.41,0.61,2026-02-19,1830,N,nominal,2.0NRT,300.32,4.61,D
9.77623,-67.4141,352.39,0.36,0.57,2026-02-19,1830,N,nominal,2.0NRT,290.97,8.81,D
9.56122,-69.03789,331.79,0.55,0.51,2026-02-19,1830,N,nominal,2.0NRT,297.41,5.19,D
9.54964,-69.12374,344.06,0.55,0.51,2026-02-19,1830,N,nominal,2.0NRT,296.58,25.66,D
9.54897,-69.12877,355.26,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,301.74,28.16,D
9.88444,-66.66377,330.23,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,299.39,1.9,D
9.85285,-66.99432,332.75,0.38,0.59,2026-02-19,1830,N,low,2.0NRT,304.24,6.58,D
9.90067,-66.67017,331.01,0.4,0.6,2026-02-19,1830,N,low,2.0NRT,301.5,3.95,D
9.89921,-66.68138,339.66,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,300.97,3.27,D
8.92725,-73.69508,332.34,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,297.54,5.49,D
9.82313,-67.34568,330.45,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,297.48,9.67,D
8.93135,-73.69165,332.34,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,298.25,5.49,D
8.93077,-73.69559,347.47,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,300.3,5.49,D
9.84693,-67.24859,348.04,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,299.3,4.97,D
9.65336,-68.68301,334.05,0.59,0.53,2026-02-19,1830,N,nominal,2.0NRT,294.02,5.97,D
9.66305,-68.68452,333.38,0.59,0.53,2026-02-19,1830,N,nominal,2.0NRT,293.68,8.58,D
9.56405,-69.24485,343.29,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,293.23,5.9,D
8.93901,-73.81267,337.65,0.43,0.38,2026-02-19,1830,N,nominal,2.0NRT,298.1,9.39,D
9.56872,-69.24551,336.09,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,292.52,5.9,D
9.89741,-66.68057,341.73,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,301.2,4.27,D
9.81587,-67.34155,353.53,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,297.27,6.68,D
9.81547,-67.34478,346.31,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,293.23,8.48,D
9.82121,-67.34231,332.07,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,297.59,6.68,D
9.84426,-67.24507,341.49,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,294.55,1.29,D
9.84383,-67.24847,335.58,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,291.19,1.29,D
9.73436,-68.1137,333.46,0.32,0.55,2026-02-19,1830,N,nominal,2.0NRT,294.71,1.54,D
9.66071,-68.68596,335.31,0.59,0.53,2026-02-19,1830,N,nominal,2.0NRT,294.34,7.84,D
9.85585,-67.2398,367,0.37,0.58,2026-02-19,1830,N,high,2.0NRT,302.44,8.09,D
9.85543,-67.24316,347.52,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,301.93,8.09,D
9.89333,-67.02977,330.61,0.38,0.59,2026-02-19,1830,N,low,2.0NRT,300.73,1.75,D
9.69799,-68.55216,332.91,0.6,0.53,2026-02-19,1830,N,nominal,2.0NRT,294.05,8.18,D
9.4254,-70.59346,334.23,0.43,0.46,2026-02-19,1830,N,nominal,2.0NRT,293.3,3.89,D
9.90057,-67.01647,340.43,0.38,0.59,2026-02-19,1830,N,nominal,2.0NRT,298.49,6.04,D
9.87194,-67.24241,337.9,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,295.44,1.9,D
9.86897,-67.26575,333.2,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,298.58,5.52,D
9.86854,-67.26915,344.94,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,300.14,4.04,D
9.92417,-66.87385,340.97,0.39,0.59,2026-02-19,1830,N,nominal,2.0NRT,299.68,7.07,D
9.92372,-66.87743,353.49,0.39,0.59,2026-02-19,1830,N,nominal,2.0NRT,300.83,5.61,D
9.88052,-67.26084,367,0.37,0.58,2026-02-19,1830,N,high,2.0NRT,298.63,13.08,D
9.98727,-66.4177,341.72,0.42,0.61,2026-02-19,1830,N,nominal,2.0NRT,300.78,4.29,D
9.95202,-66.69794,336.84,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,301.17,3.31,D
9.91437,-67.03893,367,0.38,0.59,2026-02-19,1830,N,high,2.0NRT,303.73,8.22,D
9.64547,-69.24078,351.04,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,297.59,20.68,D
9.98414,-66.71302,367,0.4,0.6,2026-02-19,1830,N,high,2.0NRT,302.43,7.82,D
9.91501,-67.24783,367,0.37,0.58,2026-02-19,1830,N,high,2.0NRT,299.79,13.98,D
9.98514,-66.70528,336.06,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,299.36,6.73,D
9.98462,-66.70933,349.48,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,303.08,6.73,D
9.91545,-67.24444,348.31,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,296.72,13.13,D
9.66143,-69.26337,343.44,0.54,0.5,2026-02-19,1830,N,nominal,2.0NRT,293.89,10.02,D
9.66075,-69.26834,340.85,0.54,0.5,2026-02-19,1830,N,nominal,2.0NRT,294.07,10.02,D
9.70175,-69.03862,341.53,0.55,0.51,2026-02-19,1830,N,nominal,2.0NRT,291.44,6.15,D
10.00097,-66.84455,333.31,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,299.72,1.68,D
9.46497,-70.80356,355.4,0.42,0.45,2026-02-19,1830,N,nominal,2.0NRT,295.75,19.47,D
9.46541,-70.80294,341.49,0.42,0.45,2026-02-19,1830,N,nominal,2.0NRT,294.61,14.81,D
9.4649,-70.80679,339.84,0.42,0.45,2026-02-19,1830,N,nominal,2.0NRT,293.42,6.84,D
9.70186,-69.04051,336.76,0.56,0.51,2026-02-19,1830,N,nominal,2.0NRT,289.16,11.58,D
9.88251,-67.82578,345.38,0.34,0.56,2026-02-19,1830,N,nominal,2.0NRT,291.8,4.43,D
10.01151,-67.02101,338.1,0.38,0.59,2026-02-19,1830,N,nominal,2.0NRT,300.5,3.38,D
9.99593,-67.14403,338.78,0.38,0.59,2026-02-19,1830,N,nominal,2.0NRT,298.2,3.92,D
9.97416,-67.35811,338.55,0.36,0.58,2026-02-19,1830,N,nominal,2.0NRT,293.3,6.36,D
10.06101,-66.76286,332.97,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,300.2,3.69,D
10.03827,-67.20024,342.71,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,298.05,5.65,D
10.03789,-67.20315,337.47,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,296.18,2.7,D
10.09877,-66.9946,345.88,0.39,0.59,2026-02-19,1830,N,nominal,2.0NRT,302.25,5.26,D
10.14726,-66.69525,344.78,0.41,0.6,2026-02-19,1830,N,nominal,2.0NRT,299.4,4.27,D
9.82151,-69.23714,333.02,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,291.72,10.98,D
10.10028,-67.20289,332.32,0.37,0.58,2026-02-19,1830,N,nominal,2.0NRT,298.61,3.3,D
10.12806,-67.02754,335.62,0.39,0.59,2026-02-19,1830,N,nominal,2.0NRT,296.61,2.92,D
10.05454,-67.64484,367,0.35,0.57,2026-02-19,1830,N,high,2.0NRT,297.92,15.72,D
10.05415,-67.64791,367,0.35,0.57,2026-02-19,1830,N,high,2.0NRT,297.46,10.9,D
9.97901,-68.22639,332.29,0.32,0.54,2026-02-19,1830,N,nominal,2.0NRT,294.55,2.37,D
10.0864,-67.8519,339.5,0.34,0.56,2026-02-19,1830,N,nominal,2.0NRT,301.23,4.3,D
10.09819,-67.96557,330.84,0.33,0.55,2026-02-19,1830,N,nominal,2.0NRT,299.11,3.82,D
10.26897,-66.7484,367,0.4,0.6,2026-02-19,1830,N,high,2.0NRT,304.26,13.11,D
10.26945,-66.74454,331.11,0.4,0.6,2026-02-19,1830,N,nominal,2.0NRT,297.84,13.11,D
10.27453,-66.74934,367,0.4,0.6,2026-02-19,1830,N,high,2.0NRT,298.09,11.79,D
10.23454,-67.15263,367,0.38,0.59,2026-02-19,1830,N,high,2.0NRT,296.57,7.08,D
10.2331,-67.50023,337.07,0.36,0.57,2026-02-19,1830,N,nominal,2.0NRT,299.96,5.77,D
10.23674,-67.50211,350.78,0.36,0.57,2026-02-19,1830,N,nominal,2.0NRT,300.57,7.98,D
10.16266,-68.82669,342.13,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,299.37,7.04,D
10.10672,-69.17293,335.67,0.55,0.51,2026-02-19,1830,N,nominal,2.0NRT,299.35,5.31,D
10.16119,-68.82239,335.09,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,297.5,5.65,D
10.16047,-68.828,336.85,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,298.64,5.65,D
9.56333,-73.71977,344.65,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,304.22,7.17,D
8.4678,-80.78362,330.04,0.55,0.43,2026-02-19,1830,N,nominal,2.0NRT,294.81,6.42,D
10.25443,-68.86354,337.2,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,299.2,4.59,D
10.27108,-68.84975,331.45,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,301,8.8,D
10.27048,-68.89041,337.52,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,296.7,5.95,D
10.26973,-68.89594,332.24,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,296.75,4.78,D
10.27518,-68.892,334.02,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,295.53,5.95,D
10.25351,-68.86008,335.05,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,299.28,5.06,D
10.26935,-68.85175,341.27,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,299.45,11.74,D
10.27448,-68.88873,334.09,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,295.2,7.76,D
10.27383,-68.8938,342.09,0.58,0.52,2026-02-19,1830,N,nominal,2.0NRT,296.44,14.02,D
9.63809,-73.7507,335.64,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,301.91,4.05,D
8.26922,-82.4661,326.81,0.47,0.48,2026-02-19,1830,N,low,2.0NRT,298.7,6.74,D
8.26848,-82.4704,329.25,0.47,0.48,2026-02-19,1830,N,low,2.0NRT,299.25,6.74,D
9.69825,-73.66096,341.63,0.44,0.39,2026-02-19,1830,N,nominal,2.0NRT,303.25,3.75,D
9.83682,-72.79023,336.37,0.49,0.4,2026-02-19,1830,N,nominal,2.0NRT,294.55,4.74,D
9.73345,-73.5078,339.32,0.45,0.39,2026-02-19,1830,N,nominal,2.0NRT,306.17,8.33,D
9.83824,-72.7894,333.53,0.49,0.4,2026-02-19,1830,N,nominal,2.0NRT,291.1,4.01,D
9.77367,-73.27571,336.54,0.46,0.39,2026-02-19,1830,N,nominal,2.0NRT,300.14,7.17,D
9.77321,-73.35704,339.56,0.46,0.39,2026-02-19,1830,N,nominal,2.0NRT,300.81,4.49,D
9.77622,-73.36174,335.53,0.46,0.39,2026-02-19,1830,N,nominal,2.0NRT,299.49,4.45,D
9.76023,-73.47385,335.23,0.45,0.39,2026-02-19,1830,N,nominal,2.0NRT,302.13,3.03,D
10.48388,-68.11829,348.29,0.33,0.55,2026-02-19,1830,N,nominal,2.0NRT,296.12,3.06,D
10.4716,-68.21578,341.02,0.32,0.55,2026-02-19,1830,N,nominal,2.0NRT,293.85,3.86,D
9.76381,-73.47439,337.34,0.45,0.39,2026-02-19,1830,N,nominal,2.0NRT,304.78,3.93,D
10.37613,-69.11582,351.76,0.56,0.52,2026-02-19,1830,N,nominal,2.0NRT,297.14,53.15,D
10.58183,-68.39188,334.19,0.63,0.54,2026-02-19,1830,N,nominal,2.0NRT,295.6,5,D
10.5864,-68.47507,347.42,0.62,0.54,2026-02-19,1830,N,nominal,2.0NRT,296.19,10.34,D
10.45697,-69.46255,345.38,0.53,0.5,2026-02-19,1830,N,nominal,2.0NRT,295.13,12.21,D
10.49785,-69.33461,336.09,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,296.22,6.1,D
10.49717,-69.33966,333.81,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,295.36,6.1,D
9.87617,-73.82216,330.33,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,299.65,3.6,D
9.78194,-74.95521,334.35,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,300.74,3.66,D
9.76853,-75.06883,333.67,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,298.27,1.99,D
9.91242,-74.21239,348.45,0.42,0.38,2026-02-19,1830,N,nominal,2.0NRT,304.58,7.97,D
9.9159,-74.2129,335.21,0.42,0.38,2026-02-19,1830,N,nominal,2.0NRT,302.09,2.56,D
9.79458,-75.21722,330.83,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,298.62,1.24,D
9.94859,-74.26896,330.13,0.42,0.38,2026-02-19,1830,N,low,2.0NRT,301.85,2.14,D
9.8352,-75.09411,342.45,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,299.39,3.24,D
10.37929,-71.40784,339.3,0.4,0.44,2026-02-19,1830,N,nominal,2.0NRT,297.46,1.53,D
10.00406,-74.10654,338.95,0.43,0.38,2026-02-19,1830,N,nominal,2.0NRT,303.13,3.79,D
9.87048,-75.25063,333.61,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,295.79,3.04,D
9.8756,-75.26242,336.2,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,294.47,10.24,D
9.87896,-75.26292,335.22,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,295.8,10.24,D
10.81457,-68.9164,346.66,0.59,0.53,2026-02-19,1830,N,nominal,2.0NRT,294.09,16.94,D
10.1267,-74.20058,335.1,0.43,0.38,2026-02-19,1830,N,nominal,2.0NRT,298.26,4.21,D
10.13018,-74.2011,347.43,0.43,0.38,2026-02-19,1830,N,nominal,2.0NRT,300.75,4.21,D
10.29536,-73.16489,336.44,0.47,0.4,2026-02-19,1830,N,nominal,2.0NRT,300.9,2.31,D
10.1517,-74.22415,332.34,0.43,0.38,2026-02-19,1830,N,nominal,2.0NRT,300.4,3.71,D
10.02209,-75.09693,345.51,0.4,0.37,2026-02-19,1830,N,nominal,2.0NRT,296.01,11.55,D
10.32466,-73.16924,336.48,0.47,0.4,2026-02-19,1830,N,nominal,2.0NRT,301.59,4.1,D
10.32435,-73.1682,331.3,0.47,0.4,2026-02-19,1830,N,nominal,2.0NRT,300.87,4.36,D
10.32802,-73.16872,340.21,0.47,0.4,2026-02-19,1830,N,nominal,2.0NRT,299.18,4.36,D
10.23326,-73.91489,337.09,0.44,0.38,2026-02-19,1830,N,nominal,2.0NRT,301.5,10.07,D
10.70743,-71.4557,330.58,0.4,0.44,2026-02-19,1830,N,nominal,2.0NRT,295.13,1.68,D
10.25949,-74.79088,333.41,0.41,0.37,2026-02-19,1830,N,nominal,2.0NRT,300.67,6,D
10.25894,-74.79459,336.99,0.41,0.37,2026-02-19,1830,N,nominal,2.0NRT,302.22,6.85,D
10.4622,-73.452,333.99,0.46,0.39,2026-02-19,1830,N,nominal,2.0NRT,298.45,5.8,D
10.46585,-73.45233,340.24,0.46,0.39,2026-02-19,1830,N,nominal,2.0NRT,297.32,20.81,D
10.73405,-71.79702,336.12,0.57,0.43,2026-02-19,1830,N,nominal,2.0NRT,297.62,5.77,D
10.73156,-71.79845,333.64,0.57,0.43,2026-02-19,1830,N,nominal,2.0NRT,296.7,2.84,D
10.55612,-73.1589,333.96,0.48,0.4,2026-02-19,1830,N,nominal,2.0NRT,301.43,2.21,D
11.10054,-69.44943,331.45,0.54,0.51,2026-02-19,1830,N,nominal,2.0NRT,295.13,6.37,D
10.97571,-70.42635,342.78,0.47,0.48,2026-02-19,1830,N,nominal,2.0NRT,299.01,5.18,D
10.38143,-74.81629,336.12,0.41,0.37,2026-02-19,1830,N,low,2.0NRT,306.45,6.02,D
10.38429,-74.82053,344.78,0.41,0.37,2026-02-19,1830,N,nominal,2.0NRT,306.61,9.05,D
10.4011,-74.75441,346.28,0.41,0.37,2026-02-19,1830,N,nominal,2.0NRT,305.78,6.88,D
10.67694,-72.97345,343.04,0.49,0.4,2026-02-19,1832,N,nominal,2.0NRT,300.79,7.57,D
10.67461,-72.97207,346.97,0.49,0.4,2026-02-19,1832,N,nominal,2.0NRT,302.21,8.37,D
11.24953,-68.65079,333.07,0.62,0.54,2026-02-19,1832,N,nominal,2.0NRT,298.11,5.78,D
10.4573,-75.2496,342.06,0.4,0.37,2026-02-19,1832,N,nominal,2.0NRT,297.13,6.2,D
10.61391,-74.19534,335.65,0.43,0.38,2026-02-19,1832,N,nominal,2.0NRT,298.38,4.71,D
10.65282,-74.14884,332.47,0.43,0.38,2026-02-19,1832,N,nominal,2.0NRT,297.18,1.1,D
10.97381,-72.72769,334.48,0.51,0.41,2026-02-19,1832,N,nominal,2.0NRT,301.52,5.46,D
10.64158,-75.40745,337.45,0.4,0.37,2026-02-19,1832,N,nominal,2.0NRT,298,3.96,D
11.25607,-72.10096,333.79,0.56,0.43,2026-02-19,1832,N,nominal,2.0NRT,297.75,4.92,D
10.90417,-74.93391,336.62,0.41,0.37,2026-02-19,1832,N,nominal,2.0NRT,298.78,3.35,D
11.63075,-70.23148,344.66,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,303.03,13.67,D
9.48948,-84.31258,328.73,0.6,0.53,2026-02-19,1832,N,nominal,2.0NRT,291.27,2.76,D
11.73791,-70.19379,344.84,0.5,0.49,2026-02-19,1832,N,nominal,2.0NRT,303.4,6.2,D
10.19749,-85.39144,338.99,0.34,0.56,2026-02-19,1832,N,nominal,2.0NRT,294.16,3.75,D
10.4711,-85.68976,332.06,0.36,0.57,2026-02-19,1832,N,nominal,2.0NRT,295.04,4.49,D
10.47053,-85.6928,343.95,0.36,0.57,2026-02-19,1832,N,nominal,2.0NRT,296.1,6.03,D
10.48359,-85.73947,339.48,0.36,0.57,2026-02-19,1832,N,nominal,2.0NRT,296.24,6.99,D
10.4889,-85.74021,367,0.36,0.57,2026-02-19,1832,N,high,2.0NRT,295.31,6.99,D
10.58127,-85.35523,333.41,0.34,0.56,2026-02-19,1832,N,nominal,2.0NRT,294.95,5.79,D
10.5807,-85.35835,353.54,0.34,0.56,2026-02-19,1832,N,nominal,2.0NRT,296.48,5.09,D
