"numcode","ethgrpname","ccode","country","year","gpop","grpropctry","grplang","grpcustom","grpspatialdist","urbanrural","regbase","regbaseprop","trsntlkin","trnspwrkin","sepkin","emig","displace","poldisc","ecdisc","langdisc","adminauto","legisrep","execrep","govrep","polgrieve","econgrieve","culgrieve","kinsup","kinmatsup","kinpolsup","kinmilsup","intracon","protest","region","pct_ctry","miss"
54002,"Ovimbundu",540,"Angola",2005,4331573,0.37,0,0,3,1,1,3,1,1,0,NA,NA,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,5,37,2
54002,"Ovimbundu",540,"Angola",2006,4437339,0.37,0,0,3,1,1,3,1,1,0,0,0,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,5,37,0
54003,"Cabinda",540,"Angola",2004,273387,0.024,1,1,3,3,1,3,3,1,1,0,0,4,3,0,0,0,0,0,4,2,0,0,0,0,0,1,4,5,2.40000009536743,0
54003,"Cabinda",540,"Angola",2005,280967,0.024,1,1,3,3,1,3,3,1,1,0,0,4,3,0,0,0,0,0,4,2,0,0,0,0,0,0,4,5,2.40000009536743,0
54003,"Cabinda",540,"Angola",2006,287827,0.024,1,1,3,3,1,3,3,1,1,0,0,4,3,0,0,0,0,1,4,2,0,0,0,0,0,NA,3,5,2.40000009536743,1
55101,"Bemba",551,"Zambia",2004,3727089,0.34,0,0,3,4,1,3,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,34,0
55101,"Bemba",551,"Zambia",2005,3779230,0.34,0,0,3,4,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,5,34,0
55101,"Bemba",551,"Zambia",2006,3838006,0.34,0,0,3,4,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,5,34,0
55102,"Lozi",551,"Zambia",2004,613873,0.056,1,1,3,2,1,3,3,1,1,0,0,0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,1,5,5.59999990463257,0
55102,"Lozi",551,"Zambia",2005,622461,0.056,1,1,3,2,1,3,3,1,1,0,0,0,1,0,0,1,1,0,3,2,0,0,0,0,0,NA,0,5,5.59999990463257,1
55102,"Lozi",551,"Zambia",2006,632142,0.056,1,1,3,2,1,3,3,1,1,0,0,0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,5,5.59999990463257,0
55201,"Europeans",552,"Zimbabwe",2004,46940,0.004,2,1,1,5,0,0,1,3,0,1,1,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,0.400000005960464,0
55201,"Europeans",552,"Zimbabwe",2005,46558,0.004,2,1,1,5,0,0,1,3,0,1,1,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,0.400000005960464,0
55201,"Europeans",552,"Zimbabwe",2006,46177,0.004,2,1,1,5,0,0,1,3,0,1,1,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,0.400000005960464,0
55203,"Ndebele",552,"Zimbabwe",2004,1642906,0.14,2,1,3,NA,1,3,3,1,0,0,1,2,1,1,0,1,1,1,4,2,0,0,0,0,0,0,1,5,14,1
55203,"Ndebele",552,"Zimbabwe",2005,1629526,0.14,2,1,3,NA,1,3,3,1,0,0,1,2,1,1,0,1,1,1,4,2,0,0,0,0,0,0,1,5,14,1
55203,"Ndebele",552,"Zimbabwe",2006,1616206,0.14,2,1,3,NA,1,3,3,1,0,0,1,2,1,1,0,1,1,1,4,2,0,0,0,0,0,0,1,5,14,1
56001,"Asians",560,"South Africa",2004,1222855,0.026,1,1,3,5,0,0,1,3,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,5,2.59999990463257,0
56001,"Asians",560,"South Africa",2005,1187086,0.025,1,1,3,5,0,0,1,3,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5,2.5,0
56001,"Asians",560,"South Africa",2006,1198142,0.025,1,1,3,5,0,0,1,3,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5,2.5,0
56003,"Coloreds",560,"South Africa",2004,4153002,0.0883,1,0,2,4,1,2,1,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,NA,5,8.82999992370605,1
56003,"Coloreds",560,"South Africa",2005,4192788,0.0883,1,0,2,4,1,2,1,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,3,5,8.82999992370605,0
56003,"Coloreds",560,"South Africa",2006,4231837,0.0883,1,0,2,4,1,2,1,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,NA,5,8.82999992370605,1
56004,"Europeans",560,"South Africa",2004,5328824,0.1133,1,1,1,5,0,0,1,3,0,1,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,2,5,11.3299999237061,0
56004,"Europeans",560,"South Africa",2005,4795828,0.101,1,1,1,5,0,0,1,3,0,1,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,1,3,5,10.1000003814697,0
56004,"Europeans",560,"South Africa",2006,4552939,0.095,1,1,1,5,0,0,1,3,0,1,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,5,9.5,0
56005,"Xhosa",560,"South Africa",2004,7642841,0.1625,1,1,2,4,1,2,2,1,0,0,NA,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,16.25,1
56005,"Xhosa",560,"South Africa",2005,7716060,0.1625,1,1,2,4,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,16.25,0
56005,"Xhosa",560,"South Africa",2006,7787921,0.1625,1,1,2,4,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,16.25,0
56006,"Zulus",560,"South Africa",2004,9698177,0.2062,1,0,2,3,1,2,2,1,0,0,0,0,1,0,0,1,1,0,3,2,1,0,0,0,0,0,0,5,20.6200008392334,0
56006,"Zulus",560,"South Africa",2005,9791087,0.2062,1,0,2,3,1,2,2,1,0,0,0,0,1,0,0,1,1,0,3,2,1,0,0,0,0,0,3,5,20.6200008392334,0
56006,"Zulus",560,"South Africa",2006,9882273,0.2062,1,0,2,3,1,2,2,1,0,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,0,0,3,5,20.6200008392334,0
56501,"Europeans",565,"Namibia",2004,86286,0.043,1,1,1,NA,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,5,4.30000019073486,1
56501,"Europeans",565,"Namibia",2005,87219,0.043,1,1,1,NA,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5,4.30000019073486,1
56501,"Europeans",565,"Namibia",2006,88113,0.043,1,1,1,NA,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5,4.30000019073486,1
56502,"San Bushmen",565,"Namibia",2004,60199,0.03,1,1,3,1,0,0,1,1,0,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,0
56502,"San Bushmen",565,"Namibia",2005,60851,0.03,1,1,3,1,0,0,1,1,0,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,0
56502,"San Bushmen",565,"Namibia",2006,61474,0.03,1,1,3,1,0,0,1,1,0,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,0
56503,"Basters",565,"Namibia",2004,30300,0.0151,0,1,3,4,1,3,1,1,0,0,0,0,NA,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,1.50999999046326,1
56503,"Basters",565,"Namibia",2005,29208,0.0144,0,1,3,4,1,3,1,1,0,0,0,0,NA,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,1.44000005722046,1
56503,"Basters",565,"Namibia",2006,29303,0.0143,0,1,3,4,1,3,1,1,0,0,0,0,NA,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,1.42999994754791,1
56504,"East Caprivians",565,"Namibia",2004,80266,0.04,1,1,3,2,1,3,3,2,1,0,3,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,3,5,4,0
56504,"East Caprivians",565,"Namibia",2005,81134,0.04,1,1,3,2,1,3,3,2,1,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,2,5,4,0
56504,"East Caprivians",565,"Namibia",2006,81966,0.04,1,1,3,2,1,3,3,2,1,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,4,0
57101,"San Bushmen",571,"Botswana",2004,54235,0.03,1,1,0,NA,0,0,1,1,0,0,0,3,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,5,3,1
57101,"San Bushmen",571,"Botswana",2005,55203,0.03,1,1,0,NA,0,0,1,1,0,0,0,3,3,2,0,0,0,0,1,1,1,0,0,0,0,0,3,5,3,1
57101,"San Bushmen",571,"Botswana",2006,56273,0.03,1,1,0,NA,0,0,1,1,0,0,0,3,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,5,3,1
58002,"Merina",580,"Madagascar",2004,3884117,0.2186,0,0,3,NA,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,21.8600006103516,1
58002,"Merina",580,"Madagascar",2005,4003039,0.2186,0,0,3,NA,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,21.8600006103516,1
58002,"Merina",580,"Madagascar",2006,4125455,0.2186,0,0,3,NA,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,21.8600006103516,1
60001,"Berbers",600,"Morocco",2004,11296369,0.35,2,1,3,1,1,3,2,2,1,0,1,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,3,3,35,0
60001,"Berbers",600,"Morocco",2005,11477554,0.35,2,1,3,1,1,3,2,2,1,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3,35,0
60001,"Berbers",600,"Morocco",2006,11658266,0.35,2,1,3,1,1,3,2,2,1,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3,35,0
60003,"Saharawis",600,"Morocco",2004,267885,0.0083,0,1,3,5,1,3,0,0,0,0,0,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0.829999983310699,0
60003,"Saharawis",600,"Morocco",2005,311534,0.0095,0,1,3,5,1,3,0,0,0,0,0,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,3,3,0.949999988079071,0
60003,"Saharawis",600,"Morocco",2006,306446,0.0092,0,1,3,5,1,3,0,0,0,0,0,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,3,3,0.920000016689301,0
61501,"Berbers",615,"Algeria",2004,7235475,0.225,1,1,1,2,1,1,1,1,1,0,0,2,2,0,0,1,0,0,3,2,2,NA,NA,0,0,1,3,3,22.5,2
61501,"Berbers",615,"Algeria",2005,7293605,0.224,1,1,1,2,1,1,1,1,1,0,0,2,2,0,0,1,0,0,3,2,2,NA,NA,0,0,0,2,3,22.3999996185303,2
61501,"Berbers",615,"Algeria",2006,7349913,0.223,1,1,1,2,1,1,1,1,1,0,0,2,2,0,0,1,0,0,3,2,2,NA,NA,0,0,0,3,3,22.2999992370605,2
62501,"Southerners",625,"Sudan",2004,6306467,0.17,1,1,3,1,1,3,2,1,0,1,1,4,2,3,0,0,0,0,4,2,0,0,0,0,0,1,0,5,17,0
62501,"Southerners",625,"Sudan",2005,6419683,0.17,1,1,3,1,1,3,2,1,0,0,0,1,1,1,1,1,1,1,4,1,0,0,0,0,0,1,3,5,17,0
62501,"Southerners",625,"Sudan",2006,6557625,0.17,1,1,3,1,1,3,2,1,0,0,0,1,1,1,1,1,1,1,4,1,0,0,0,0,0,1,0,5,17,0
62503,"Nuba",625,"Sudan",2004,949680,0.0256,1,1,3,2,1,2,0,0,0,0,0,4,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,2.55999994277954,0
62503,"Nuba",625,"Sudan",2005,966729,0.0256,1,1,3,2,1,2,0,0,0,0,0,4,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,2.55999994277954,0
62503,"Nuba",625,"Sudan",2006,987501,0.0256,1,1,3,2,1,2,0,0,0,0,0,4,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,2.55999994277954,0
62504,"Darfur Black Muslims",625,"Sudan",2004,2734039,0.0737,1,1,3,1,1,3,2,3,0,1,3,4,4,0,0,1,0,0,3,2,0,1,1,0,1,0,0,5,7.36999988555908,0
62504,"Darfur Black Muslims",625,"Sudan",2005,2783121,0.0737,1,1,3,1,1,3,2,3,0,2,3,4,4,0,0,NA,0,0,3,2,0,NA,NA,0,NA,1,0,5,7.36999988555908,4
62504,"Darfur Black Muslims",625,"Sudan",2006,2842923,0.0737,1,1,3,1,1,3,2,3,0,1,2,4,4,0,0,1,1,0,3,2,0,NA,NA,0,NA,1,3,5,7.36999988555908,3
63002,"Azerbaijanis",630,"Iran",2004,17046440,0.265,1,0,3,3,1,2,3,3,0,0,0,0,0,3,0,1,1,0,4,1,2,0,0,0,0,0,5,3,26.5,0
63002,"Azerbaijanis",630,"Iran",2005,17155365,0.265,1,0,3,3,1,2,3,3,0,NA,0,0,0,3,0,1,1,0,4,1,2,0,0,0,0,0,0,3,26.5,1
63002,"Azerbaijanis",630,"Iran",2006,17231724,0.265,1,0,3,3,1,2,3,3,0,0,0,0,0,3,0,1,1,0,4,1,2,1,0,1,0,0,4,3,26.5,0
63003,"Baha'is",630,"Iran",2004,321631,0.005,0,1,1,4,0,0,1,1,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0.5,0
63003,"Baha'is",630,"Iran",2005,323686,0.005,0,1,1,4,0,0,1,1,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0.5,0
63003,"Baha'is",630,"Iran",2006,325127,0.005,0,1,1,4,0,0,1,1,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0.5,0
63004,"Bakhtiari",630,"Iran",2004,707588,0.011,1,1,3,2,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.10000002384186,0
63004,"Bakhtiari",630,"Iran",2005,712109,0.011,1,1,3,2,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.10000002384186,0
63004,"Bakhtiari",630,"Iran",2006,715279,0.011,1,1,3,2,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.10000002384186,0
63005,"Baluchis",630,"Iran",2004,1286524,0.02,1,1,3,2,1,3,3,1,1,0,0,3,3,2,0,0,0,0,3,2,1,NA,0,0,NA,0,0,3,2,2
63005,"Baluchis",630,"Iran",2005,1294745,0.02,1,1,3,2,1,3,3,1,1,0,1,3,3,2,0,0,0,0,3,2,1,NA,0,0,NA,0,0,3,2,2
63005,"Baluchis",630,"Iran",2006,1300507,0.02,1,1,3,2,1,3,3,1,1,0,0,3,3,2,0,0,0,0,3,2,1,NA,0,0,NA,0,0,3,2,2
63007,"Kurds",630,"Iran",2004,6046662,0.094,1,0,3,NA,1,2,3,2,1,0,0,4,2,3,0,1,0,0,3,2,1,0,0,0,0,0,0,3,9.39999961853027,1
63007,"Kurds",630,"Iran",2005,6085299,0.094,1,0,3,NA,1,2,3,2,1,0,0,4,2,3,0,1,0,0,3,2,1,0,0,0,0,0,3,3,9.39999961853027,1
63007,"Kurds",630,"Iran",2006,6112385,0.094,1,0,3,NA,1,2,3,2,1,1,0,4,2,3,0,1,0,0,3,2,1,1,0,0,1,0,3,3,9.39999961853027,1
63008,"Turkmen",630,"Iran",2004,1286524,0.02,1,1,3,2,1,3,2,3,0,0,0,4,3,2,0,0,0,0,1,1,2,0,0,0,0,0,0,3,2,0
63008,"Turkmen",630,"Iran",2005,1294745,0.02,1,1,3,2,1,3,2,3,0,0,0,4,3,2,0,0,0,0,1,1,2,0,0,0,0,0,0,3,2,0
63008,"Turkmen",630,"Iran",2006,1300507,0.02,1,1,3,2,1,3,2,3,0,0,0,4,3,2,0,0,0,0,1,1,2,0,0,0,0,0,3,3,2,0
63009,"Arabs",630,"Iran",2004,3602267,0.056,1,1,2,4,1,2,3,3,1,0,0,1,3,2,0,1,0,0,4,2,1,0,0,0,0,0,1,3,5.59999990463257,0
63009,"Arabs",630,"Iran",2005,3625285,0.056,1,1,2,4,1,2,3,3,1,0,2,4,4,2,0,1,0,0,4,2,1,0,0,0,0,0,3,3,5.59999990463257,0
63009,"Arabs",630,"Iran",2006,3641421,0.056,1,1,2,4,1,2,3,3,1,0,2,4,4,2,0,1,0,0,4,2,1,1,0,1,0,0,3,3,5.59999990463257,0
63010,"Christians",630,"Iran",2004,212276,0.0033,1,1,1,4,0,0,1,1,1,2,0,4,4,2,0,1,0,1,0,1,1,0,0,0,0,0,1,3,0.330000013113022,0
63010,"Christians",630,"Iran",2005,213633,0.0033,1,1,1,4,0,0,1,1,1,2,0,4,4,2,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0.330000013113022,0
63010,"Christians",630,"Iran",2006,214584,0.0033,1,1,1,4,0,0,1,1,1,2,0,4,4,2,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0.330000013113022,0
64005,"Kurds",640,"Turkey",2004,12532370,0.175,1,1,2,3,1,2,3,2,1,0,0,4,2,2,0,1,1,0,3,0,1,0,0,0,0,0,4,3,17.5,0
64005,"Kurds",640,"Turkey",2005,12717917,0.175,1,1,2,3,1,2,3,2,1,0,0,4,2,2,0,1,1,0,3,0,1,0,0,0,0,0,4,3,17.5,0
64005,"Kurds",640,"Turkey",2006,12902072,0.175,1,1,2,3,1,2,3,2,1,0,0,4,2,2,0,1,1,0,3,0,1,0,0,0,0,0,4,3,17.5,0
64504,"Kurds",645,"Iraq",2004,4567444,0.18,1,1,3,4,1,3,3,0,1,0,1,1,1,0,0,1,1,1,4,2,1,0,0,0,0,1,3,3,18,0
64504,"Kurds",645,"Iraq",2005,4693483,0.18,1,1,3,4,1,3,3,0,1,0,1,1,1,0,1,1,1,1,4,2,0,1,0,1,0,1,3,3,18,0
64504,"Kurds",645,"Iraq",2006,4821009,0.18,1,1,3,4,1,3,3,0,1,0,2,1,1,0,1,1,1,1,4,2,0,0,0,0,0,1,3,3,18,0
64506,"Shi'is",645,"Iraq",2004,15986055,0.63,0,0,3,4,1,3,3,2,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,4,3,63,0
64506,"Shi'is",645,"Iraq",2005,16427191,0.63,0,0,3,4,1,3,3,2,0,1,1,0,0,0,0,1,1,1,3,0,0,1,0,1,0,1,4,3,63,0
64506,"Shi'is",645,"Iraq",2006,16873531,0.63,0,0,3,4,1,3,3,2,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,3,3,63,0
64507,"Sunnis",645,"Iraq",2004,4567444,0.18,0,1,1,4,1,1,3,3,0,1,2,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,3,3,18,0
64507,"Sunnis",645,"Iraq",2005,4693483,0.18,0,1,1,4,1,1,3,3,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,3,3,18,0
64507,"Sunnis",645,"Iraq",2006,4821009,0.18,0,1,1,4,1,1,3,3,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,3,3,18,0
65101,"Copts",651,"Egypt",2004,7616637,0.1,0,1,1,3,0,0,1,1,0,0,0,3,0,0,0,1,1,0,1,1,1,0,0,0,0,0,3,3,10,0
65101,"Copts",651,"Egypt",2005,7756188,0.1,0,1,1,3,0,0,1,1,0,0,0,3,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,3,10,0
65101,"Copts",651,"Egypt",2006,7895032,0.1,0,1,1,3,0,0,1,1,0,0,0,3,0,0,0,1,1,0,1,1,1,1,0,1,0,0,3,3,10,0
65201,"Alawi",652,"Syria",2004,2102569,0.1167,0,1,2,2,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,11.6700000762939,0
65201,"Alawi",652,"Syria",2005,2152969,0.1167,0,1,2,2,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,11.6700000762939,0
65201,"Alawi",652,"Syria",2006,2203455,0.1167,0,1,2,2,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,11.6700000762939,0
65202,"Kurds",652,"Syria",2004,1771059,0.0983,1,1,1,1,1,1,3,1,1,1,0,4,3,3,0,0,0,0,3,1,1,0,0,0,0,0,3,3,9.82999992370605,0
65202,"Kurds",652,"Syria",2005,1813512,0.0983,1,1,1,1,1,1,3,2,1,1,0,4,3,3,0,0,0,0,3,1,1,0,0,0,0,0,3,3,9.82999992370605,0
65202,"Kurds",652,"Syria",2006,1856038,0.0983,1,1,1,1,1,1,3,2,1,1,0,4,3,3,0,0,0,0,3,1,1,1,0,1,0,0,3,3,9.82999992370605,0
66001,"Druze",660,"Lebanon",2004,255196,0.0675,0,1,3,1,1,3,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,3,6.75,0
66001,"Druze",660,"Lebanon",2005,258506,0.0675,0,1,3,1,1,3,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,4,3,6.75,0
66001,"Druze",660,"Lebanon",2006,261766,0.0675,0,1,3,1,1,3,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,6.75,0
66002,"Maronite Christians",660,"Lebanon",2004,1134203,0.3,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,3,30,0
66002,"Maronite Christians",660,"Lebanon",2005,1148917,0.3,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,30,0
66002,"Maronite Christians",660,"Lebanon",2006,1163403,0.3,0,0,2,5,0,0,1,1,0,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,3,30,2
66003,"Palestinians",660,"Lebanon",2004,213986,0.0566,0,0,1,5,0,0,1,2,1,NA,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,5.65999984741211,1
66003,"Palestinians",660,"Lebanon",2005,216762,0.0566,0,0,1,5,0,0,1,2,1,0,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,5.65999984741211,0
66003,"Palestinians",660,"Lebanon",2006,219495,0.0566,0,0,1,5,0,0,1,2,1,1,2,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,5.65999984741211,0
66004,"Shi'is",660,"Lebanon",2004,1126642,0.298,0,0,2,5,1,2,2,2,1,0,0,2,2,0,0,1,1,1,1,1,0,1,1,0,0,0,3,3,29.7999992370605,0
66004,"Shi'is",660,"Lebanon",2005,1141257,0.298,0,0,2,5,1,2,2,2,1,0,0,2,2,0,0,1,1,1,1,1,0,1,1,0,0,0,2,3,29.7999992370605,0
66004,"Shi'is",660,"Lebanon",2006,1155647,0.298,0,0,2,5,1,2,2,2,1,1,3,2,2,0,0,1,1,1,1,1,0,1,1,0,0,0,5,3,29.7999992370605,0
66005,"Sunnis",660,"Lebanon",2004,907362,0.24,0,1,0,5,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,24,0
66005,"Sunnis",660,"Lebanon",2005,919133,0.24,0,1,0,5,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,24,0
66005,"Sunnis",660,"Lebanon",2006,930722,0.24,0,1,0,5,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,24,0
66302,"Palestinians",663,"Jordan",2004,67029246,0.5258,0,0,1,5,0,0,1,0,1,0,0,3,2,0,0,1,1,0,1,0,0,NA,NA,0,0,0,3,3,52.5800018310547,2
66302,"Palestinians",663,"Jordan",2005,67059054,0.5258,0,0,1,5,0,0,1,0,1,0,0,3,2,0,0,1,1,0,1,0,0,NA,NA,0,0,0,0,3,52.5800018310547,2
66302,"Palestinians",663,"Jordan",2006,67047476,0.5258,0,0,1,5,0,0,1,0,1,0,0,3,2,0,0,1,1,0,1,0,0,NA,NA,0,0,0,0,3,52.5800018310547,2
66601,"Arabs",666,"Israel",2004,825892,0.1248,1,1,2,4,1,2,2,2,0,0,0,4,3,0,0,1,0,0,1,2,2,0,0,0,0,0,4,3,12.4799995422363,0
66601,"Arabs",666,"Israel",2005,801058,0.1188,1,1,2,4,1,2,2,2,0,0,0,4,3,0,0,1,0,0,1,2,2,0,0,0,0,0,4,3,11.8800001144409,0
66601,"Arabs",666,"Israel",2006,876213,0.1276,1,1,2,4,1,2,2,2,0,0,1,4,3,0,0,1,0,0,1,2,2,0,0,0,0,0,3,3,12.7600002288818,0
66603,"Palestinians",666,"Israel",2004,2548487,0.3851,1,1,2,4,1,2,2,2,0,1,1,4,4,0,1,0,0,0,4,1,1,1,1,0,0,1,5,3,38.5099983215332,0
66603,"Palestinians",666,"Israel",2005,2544102,0.3773,1,1,2,4,1,2,2,2,0,NA,1,4,4,0,1,0,0,0,4,1,1,0,0,0,0,1,3,3,37.7299995422363,1
66603,"Palestinians",666,"Israel",2006,2540057,0.3699,1,1,2,4,1,2,2,2,0,1,1,4,4,0,1,0,0,0,4,1,1,0,0,0,0,1,3,3,36.9900016784668,0
67002,"Shi'is",670,"Saudi Arabia",2004,2578387,0.1,0,0,2,5,1,2,2,2,1,0,0,2,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,10,0
67002,"Shi'is",670,"Saudi Arabia",2005,2640446,0.1,0,0,2,5,1,2,2,2,1,0,0,2,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,10,0
67002,"Shi'is",670,"Saudi Arabia",2006,2700577,0.1,0,0,2,5,1,2,2,2,1,0,0,2,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,10,0
69201,"Shi'is",692,"Bahrain",2004,399953,0.59,0,0,0,5,0,0,1,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,59,0
69201,"Shi'is",692,"Bahrain",2005,406124,0.59,0,0,0,5,0,0,1,2,1,0,0,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,3,3,59,0
69201,"Shi'is",692,"Bahrain",2006,412165,0.59,0,0,0,5,0,0,1,2,1,0,0,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,59,0
70001,"Hazaras",700,"Afghanistan",2004,2537717,0.089,2,0,2,1,1,NA,1,1,0,0,0,1,1,0,0,1,1,1,2,2,0,0,0,0,0,0,3,1,8.89999961853027,1
70001,"Hazaras",700,"Afghanistan",2005,2663680,0.089,2,0,2,1,1,NA,1,1,0,0,0,1,1,0,0,1,1,1,2,2,0,0,0,0,0,0,3,1,8.89999961853027,1
70001,"Hazaras",700,"Afghanistan",2006,2764073,0.089,2,0,2,1,1,NA,1,1,0,0,0,1,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,8.89999961853027,1
70002,"Pashtuns",700,"Afghanistan",2004,11975744,0.42,1,0,2,2,1,2,3,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,3,1,42,0
70002,"Pashtuns",700,"Afghanistan",2005,12570175,0.42,1,0,2,2,1,2,3,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,3,1,42,0
70002,"Pashtuns",700,"Afghanistan",2006,13043939,0.42,1,0,2,2,1,2,3,2,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,3,1,42,0
